candidate_id,reason_code,note
CAND-2173,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2174,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2175,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2176,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2177,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2178,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2179,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2180,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2181,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2182,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2183,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2184,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2185,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2186,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2187,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2188,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2189,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2190,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2191,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2192,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2193,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2194,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2195,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2196,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2197,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2198,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2199,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2200,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2201,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2202,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2203,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2204,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2205,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2206,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2207,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2208,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2209,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2210,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2211,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2212,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2213,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2214,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2215,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2216,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2217,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2218,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2219,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2220,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2221,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2222,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2223,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2224,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2225,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2226,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2227,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2228,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2229,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2230,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2231,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2232,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2233,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2234,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2235,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2236,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2237,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2238,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2239,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2240,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2241,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2242,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2243,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2244,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2245,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2246,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2247,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2248,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2249,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2250,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2251,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2252,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2253,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2254,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2255,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2256,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2257,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2258,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2259,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2260,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2261,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2262,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2263,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2264,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2265,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2266,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2267,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2268,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2269,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2270,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2271,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2272,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2273,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2274,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2275,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2276,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2277,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2278,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2279,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2280,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2281,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2282,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2283,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2284,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2285,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2286,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2287,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2288,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2289,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2290,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2291,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2292,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2293,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2294,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2295,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
